-0.025985,-0.14048,-0.10392
-0.024971,-0.13989,-0.10556
-0.022643,-0.14119,-0.10359
-0.023786,-0.13885,-0.105
-0.02239,-0.13961,-0.10584
-0.02575,-0.13578,-0.10332
-0.019621,-0.14155,-0.10319
-0.026082,-0.13909,-0.10284
-0.024613,-0.13459,-0.10327
-0.021587,-0.1386,-0.10269
-0.024064,-0.13346,-0.10191
-0.018673,-0.14123,-0.10354
-0.024179,-0.13534,-0.101
0.0044953,-0.16867,-0.1018
-0.01999,-0.14268,-0.099396
-0.027064,-0.13782,-0.10187
0.0046971,-0.16893,-0.10343
-0.017226,-0.14249,-0.10107
-0.021791,-0.13731,-0.1019
-0.02638,-0.13362,-0.099846
0.0078067,-0.16751,-0.10224
-0.016171,-0.14239,-0.10136
-0.021036,-0.13757,-0.1016
-0.024333,-0.1331,-0.10202
0.0046495,-0.16797,-0.10253
-0.014222,-0.1427,-0.10127
-0.018079,-0.13871,-0.099411
-0.021402,-0.13317,-0.098969
0.0047057,-0.16775,-0.10097
0.0073724,-0.16415,-0.10056
-0.015021,-0.13941,-0.099297
-0.019889,-0.13485,-0.099281
-0.023803,-0.13221,-0.10077
0.0057799,-0.16583,-0.099381
-0.021318,-0.14822,-0.10116
-0.013572,-0.14122,-0.098793
-0.015037,-0.13825,-0.098579
-0.024796,-0.13208,-0.09907
0.0069718,-0.16818,-0.099371
-0.026094,-0.14641,-0.099152
-0.020043,-0.14642,-0.10033
-0.011493,-0.14317,-0.099563
-0.014425,-0.14004,-0.098152
-0.026683,-0.13603,-0.099104
-0.023198,-0.13496,-0.098331
0.0079772,-0.1677,-0.098225
-0.010911,-0.14485,-0.099424
-0.020564,-0.1453,-0.098423
-0.0098726,-0.1426,-0.099091
-0.010946,-0.14154,-0.098439
-0.011801,-0.14035,-0.098456
-0.01861,-0.13537,-0.09798
-0.026355,-0.13193,-0.096609
0.010456,-0.16419,-0.098415
-0.019639,-0.14477,-0.097974
-0.019488,-0.14464,-0.096524
-0.024342,-0.1445,-0.097587
-0.022079,-0.14331,-0.097387
-0.0073378,-0.1428,-0.097941
-0.01344,-0.13977,-0.098771
-0.018671,-0.13539,-0.098222
-0.025647,-0.13238,-0.095412
0.0094443,-0.16342,-0.097224
-0.01498,-0.14518,-0.096732
-0.029644,-0.14338,-0.098485
-0.022421,-0.14393,-0.098994
-0.004955,-0.14409,-0.099047
-0.0086704,-0.14048,-0.098845
-0.013707,-0.1392,-0.099003
-0.022266,-0.13555,-0.096754
-0.026744,-0.1338,-0.098028
0.0057824,-0.1637,-0.097753
-0.0029623,-0.1466,-0.096132
-0.0050611,-0.14655,-0.095608
-0.029333,-0.14266,-0.09701
-0.021385,-0.14507,-0.099065
-0.0062317,-0.14173,-0.097482
-0.010018,-0.14019,-0.096429
-0.02657,-0.13784,-0.096947
-0.023549,-0.1343,-0.097368
0.0072802,-0.16626,-0.095942
-0.0026147,-0.14639,-0.096644
-0.00068463,-0.14371,-0.097311
-0.027953,-0.14399,-0.097083
0.0013657,-0.14482,-0.095175
-0.03302,-0.14416,-0.095849
-0.0088491,-0.13991,-0.096625
-0.013201,-0.13828,-0.095137
-0.023718,-0.13434,-0.096978
